id,status,name,type,plant_name,current_operator,co-owner,constructed_date,latitude,longitude,location,ghgrp_id,reference_year,facility_name,dls,total_emissions__tonnes_co2e
ABGP0001007,Active,Mitsue 16-30-072-04W5,GP,Mitsue,Canadian Natural Resources Limited,90.0% - Canadian Natural Resources Limited; 10.0% - Superman Resources Inc.,1974-01-01,55.27045,-114.59501,16-30-072-04W5M,G12505,2022,Mitsue Plant,16-30-072-04W5M,15677.07631
ABGP0001007,Active,Mitsue 16-30-072-04W5,GP,Mitsue,Canadian Natural Resources Limited,90.0% - Canadian Natural Resources Limited; 10.0% - Superman Resources Inc.,1974-01-01,55.27045,-114.59501,16-30-072-04W5M,G12505,2021,Mitsue Plant,16-30-072-04W5M,16636.08206
ABGP0001007,Active,Mitsue 16-30-072-04W5,GP,Mitsue,Canadian Natural Resources Limited,90.0% - Canadian Natural Resources Limited; 10.0% - Superman Resources Inc.,1974-01-01,55.27045,-114.59501,16-30-072-04W5M,G12505,2020,Mitsue Plant,16-30-072-04W5M,16836.35978
ABGP0001007,Active,Mitsue 16-30-072-04W5,GP,Mitsue,Canadian Natural Resources Limited,90.0% - Canadian Natural Resources Limited; 10.0% - Superman Resources Inc.,1974-01-01,55.27045,-114.59501,16-30-072-04W5M,G12505,2019,Mitsue Plant,16-30-072-04W5M,19298.05949
ABGP0001007,Active,Mitsue 16-30-072-04W5,GP,Mitsue,Canadian Natural Resources Limited,90.0% - Canadian Natural Resources Limited; 10.0% - Superman Resources Inc.,1974-01-01,55.27045,-114.59501,16-30-072-04W5M,G12505,2018,Mitsue Plant,16-30-072-04W5M,19397.93016
ABGP0001007,Active,Mitsue 16-30-072-04W5,GP,Mitsue,Canadian Natural Resources Limited,90.0% - Canadian Natural Resources Limited; 10.0% - Superman Resources Inc.,1974-01-01,55.27045,-114.59501,16-30-072-04W5M,G12505,2017,Mitsue Plant,16-30-072-04W5M,20433.9145
ABGP0001012,Active,Pancdn Countess,GP,Makepeace,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.91588,-112.44847,12-33-022-18W4M,G11288,2022,Countess Makepeace Sweet Gas Plant 12-33-022-18W4,12-33-022-18W4M,17461.87051
ABGP0001012,Active,Pancdn Countess,GP,Makepeace,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.91588,-112.44847,12-33-022-18W4M,G12610,2022,ABGS0002211,12-33-022-18W4M,11173.62656
ABGP0001012,Active,Pancdn Countess,GP,Makepeace,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.91588,-112.44847,12-33-022-18W4M,G11288,2021,Countess Makepeace Sweet Gas Plant 12-33-022-18W4,12-33-022-18W4M,23175.51
ABGP0001012,Active,Pancdn Countess,GP,Makepeace,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.91588,-112.44847,12-33-022-18W4M,G11288,2020,Countess Makepeace Sweet Gas Plant 12-33-022-18W4,12-33-022-18W4M,25545.118
ABGP0001012,Active,Pancdn Countess,GP,Makepeace,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.91588,-112.44847,12-33-022-18W4M,G11288,2019,Countess Makepeace Sweet Gas Plant 12-33-022-18W4,12-33-022-18W4M,23607.601
ABGP0001012,Active,Pancdn Countess,GP,Makepeace,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.91588,-112.44847,12-33-022-18W4M,G11288,2018,Countess Makepeace Sweet Gas Plant 12-33-022-18W4,12-33-022-18W4M,18170.173
ABGP0001012,Active,Pancdn Countess,GP,Makepeace,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.91588,-112.44847,12-33-022-18W4M,G11288,2017,Countess Makepeace Sweet Gas Plant 12-33-022-18W4,12-33-022-18W4M,21853.923
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G11684,2022,PETRO-CAN GILBY,15-22-040-03W5M,12402.6611
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G11684,2021,PETRO-CAN GILBY,15-22-040-03W5M,10986.2843
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G11684,2020,PETRO-CAN GILBY,15-22-040-03W5M,12972.8151
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G10484,2019,Gilby Gas Plant,15-22-040-03W5M,37200.011
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G11684,2019,PETRO-CAN GILBY,15-22-040-03W5M,13978.3707
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G10484,2018,Gilby Gas Plant,15-22-040-03W5M,51046.407
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G11684,2018,PETRO-CAN GILBY,15-22-040-03W5M,14132.2514
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G10484,2017,Gilby Gas Plant,15-22-040-03W5M,51337.175
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G11684,2017,PETRO-CAN GILBY,15-22-040-03W5M,14987.7818
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G10484,2016,Gilby Gas Plant,15-22-040-03W5M,64131.93268
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G10484,2015,Gilby Gas Plant,15-22-040-03W5M,69364.87471
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G10484,2014,Gilby Gas Plant,15-22-040-03W5M,68803.53014
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G10484,2013,Gilby Gas Plant,15-22-040-03W5M,72658.30878
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G10484,2012,Gilby Gas Plant,15-22-040-03W5M,64588.62821
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G10484,2011,Gilby Gas Plant,15-22-040-03W5M,66738.87757
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G10484,2010,Gilby Gas Plant,15-22-040-03W5M,68686.62746
ABGP0001013,Active,Keyera Gilby Plant 15-22-040-03W5,GP,Gilby,Keyera Energy Ltd.,80.2% - Keyera Energy Ltd.; 1.2% - Harvest Operations Corp.; 5.1% - Pengrowth Energy Corporation; 5.1% - Nal Resources Limited; 5.7% - Omers Energy Inc.; 1.3% - Signalta Resources Limited,,52.46301,-114.34679,15-22-040-03W5M,G10484,2009,Gilby GP,15-22-040-03W5M,63130.18674
ABGP0001014,Active,Atco Carbon,GP,Carbon,Atco Energy Solutions Ltd.,100.0% - Atco Energy Solutions Ltd.,1967-01-01,51.47964,-113.05534,08-17-029-22W4M,G11733,2022,Carbon,08-17-029-22W4M,20430.5339
ABGP0001014,Active,Atco Carbon,GP,Carbon,Atco Energy Solutions Ltd.,100.0% - Atco Energy Solutions Ltd.,1967-01-01,51.47964,-113.05534,08-17-029-22W4M,G11733,2021,Carbon,08-17-029-22W4M,27881.2211
ABGP0001014,Active,Atco Carbon,GP,Carbon,Atco Energy Solutions Ltd.,100.0% - Atco Energy Solutions Ltd.,1967-01-01,51.47964,-113.05534,08-17-029-22W4M,G11733,2020,Carbon,08-17-029-22W4M,39566.6476
ABGP0001014,Active,Atco Carbon,GP,Carbon,Atco Energy Solutions Ltd.,100.0% - Atco Energy Solutions Ltd.,1967-01-01,51.47964,-113.05534,08-17-029-22W4M,G11733,2019,Carbon,08-17-029-22W4M,29488.622
ABGP0001014,Active,Atco Carbon,GP,Carbon,Atco Energy Solutions Ltd.,100.0% - Atco Energy Solutions Ltd.,1967-01-01,51.47964,-113.05534,08-17-029-22W4M,G11733,2018,Carbon,08-17-029-22W4M,20630.8214
ABGP0001014,Active,Atco Carbon,GP,Carbon,Atco Energy Solutions Ltd.,100.0% - Atco Energy Solutions Ltd.,1967-01-01,51.47964,-113.05534,08-17-029-22W4M,G11733,2017,Carbon,08-17-029-22W4M,20264.8391
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2022,Olds Gas Plant,06-18-032-01W5M,87888.97214
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2021,Olds Gas Plant,06-18-032-01W5M,97949.29912
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2020,Olds Gas Plant,06-18-032-01W5M,93031.38
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2019,Olds Gas Plant,06-18-032-01W5M,100953.127
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2018,Olds Gas Plant,06-18-032-01W5M,105544.8596
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2017,Olds Gas Plant,06-18-032-01W5M,102173.2855
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2016,Olds Gas Plant,06-18-032-01W5M,100673.8173
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2015,Olds Gas Plant,06-18-032-01W5M,121136.5339
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2014,Olds Gas Plant,06-18-032-01W5M,119493.8754
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2013,Olds Gas Plant,06-18-032-01W5M,120107.197
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2012,Olds Gas Plant,06-18-032-01W5M,113819.6436
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2011,Olds Gas Plant,06-18-032-01W5M,117812.3451
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2010,Olds Gas Plant,06-18-032-01W5M,116871.5687
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2009,Olds Gas Plant,06-18-032-01W5M,112605.1131
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2008,Olds Gas Plant,06-18-032-01W5M,113573.9502
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2007,Olds Gas Plant,06-18-032-01W5M,121550.03
ABGP0001021,Active,Garrington Olds,GP,Garrington,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1964-01-01,51.74229,-114.13455,06-18-032-01W5M,G10371,2006,Olds Gas Plant,06-18-032-01W5M,142945.1223
ABGP0001022,Active,Cessford 02-08-024-12W4,GP,Cessford,Canadian Natural Resources Limited,47.0% - Imperial Oil Limited; 52.0% - Canadian Natural Resources Limited,1958-01-01,51.02502,-111.64172,02-08-024-12W4M,G12018,2022,Cessford Sweet Gas Plant 02-08-024-12W4,02-08-024-12W4M,29942.266
ABGP0001022,Active,Cessford 02-08-024-12W4,GP,Cessford,Canadian Natural Resources Limited,47.0% - Imperial Oil Limited; 52.0% - Canadian Natural Resources Limited,1958-01-01,51.02502,-111.64172,02-08-024-12W4M,G12018,2021,Cessford Sweet Gas Plant 02-08-024-12W4,02-08-024-12W4M,29526.10912
ABGP0001022,Active,Cessford 02-08-024-12W4,GP,Cessford,Canadian Natural Resources Limited,47.0% - Imperial Oil Limited; 52.0% - Canadian Natural Resources Limited,1958-01-01,51.02502,-111.64172,02-08-024-12W4M,G12018,2020,Cessford Sweet Gas Plant 02-08-024-12W4,02-08-024-12W4M,29899.511
ABGP0001022,Active,Cessford 02-08-024-12W4,GP,Cessford,Canadian Natural Resources Limited,47.0% - Imperial Oil Limited; 52.0% - Canadian Natural Resources Limited,1958-01-01,51.02502,-111.64172,02-08-024-12W4M,G12018,2019,Cessford Sweet Gas Plant 02-08-024-12W4,02-08-024-12W4M,27382.005
ABGP0001022,Active,Cessford 02-08-024-12W4,GP,Cessford,Canadian Natural Resources Limited,47.0% - Imperial Oil Limited; 52.0% - Canadian Natural Resources Limited,1958-01-01,51.02502,-111.64172,02-08-024-12W4M,G12018,2018,Cessford Sweet Gas Plant 02-08-024-12W4,02-08-024-12W4M,24348.059
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2022,Karr 10-10-065-02 W6M,10-10-065-02W6M,77929.484
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2021,Karr 10-10-065-02 W6M,10-10-065-02W6M,79085.63708
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2020,Karr 10-10-065-02 W6M,10-10-065-02W6M,86610.406
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2019,Karr 10-10-065-02 W6M,10-10-065-02W6M,79346.802
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2018,Karr Sweet Gas Plant 10-10,10-10-065-02W6M,78472.625
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2017,Karr Sweet Gas Plant 10-10,10-10-065-02W6M,92183.375
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2016,Karr Gas Plant,10-10-065-02W6M,74793.91777
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2015,Karr Gas Plant,10-10-065-02W6M,73536.56887
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2014,Karr Gas Plant,10-10-065-02W6M,72769.06274
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2013,Karr Gas Plant,10-10-065-02W6M,80781.77297
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2012,Karr Gas Plant,10-10-065-02W6M,74993.64439
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2011,Karr Gas Plant,10-10-065-02W6M,78964.93844
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2010,Karr Gas Plant,10-10-065-02W6M,67919.03534
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2009,Karr Gas Plant,10-10-065-02W6M,74976.27959
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2006,Karr Gas Plant/Gathering System,10-10-065-02W6M,82016.19997
ABGP0001042,Active,Karr 10-10-065-02W6,GP,Karr Creek,Canadian Natural Resources Limited,62.0% - Canadian Natural Resources Limited; 10.0% - Devon Canada; 11.5% - Progress Exploration Ltd.; 3.2% - Enerplus Energy Ltd.; 0.5% - Iteration Energy Ltd.; 12.8% - Signalta Resources Limited,1981-01-01,54.6124,-118.21115,10-10-065-02W6M,G10158,2004,Karr Gas Plant/Gathering System,10-10-065-02W6M,93870.14969
ABGP0001047,Active,Keyera Minnehik-Buck Lake 10-05,GP,Minnehik,Keyera Energy Ltd.,79.8% - Keyera Energy Ltd.; 10.0% - Canlin Resources Partnership; 8.1% - Enerplus Resources Corporation; 1.7% - Taqa North; 0.5% - Sabre Energy Ltd.,1961-01-01,52.94033,-114.83234,10-05-046-06W5M,G10529,2020,Minnehik Buck Lake Gas Plant,10-05-046-06W5M,24092.163
ABGP0001047,Active,Keyera Minnehik-Buck Lake 10-05,GP,Minnehik,Keyera Energy Ltd.,79.8% - Keyera Energy Ltd.; 10.0% - Canlin Resources Partnership; 8.1% - Enerplus Resources Corporation; 1.7% - Taqa North; 0.5% - Sabre Energy Ltd.,1961-01-01,52.94033,-114.83234,10-05-046-06W5M,G10529,2019,Minnehik Buck Lake Gas Plant,10-05-046-06W5M,65615.847
ABGP0001047,Active,Keyera Minnehik-Buck Lake 10-05,GP,Minnehik,Keyera Energy Ltd.,79.8% - Keyera Energy Ltd.; 10.0% - Canlin Resources Partnership; 8.1% - Enerplus Resources Corporation; 1.7% - Taqa North; 0.5% - Sabre Energy Ltd.,1961-01-01,52.94033,-114.83234,10-05-046-06W5M,G10529,2018,Minnehik Buck Lake Gas Plant,10-05-046-06W5M,59880.882
ABGP0001047,Active,Keyera Minnehik-Buck Lake 10-05,GP,Minnehik,Keyera Energy Ltd.,79.8% - Keyera Energy Ltd.; 10.0% - Canlin Resources Partnership; 8.1% - Enerplus Resources Corporation; 1.7% - Taqa North; 0.5% - Sabre Energy Ltd.,1961-01-01,52.94033,-114.83234,10-05-046-06W5M,G10529,2017,Minnehik Buck Lake Gas Plant,10-05-046-06W5M,63112.081
ABGP0001047,Active,Keyera Minnehik-Buck Lake 10-05,GP,Minnehik,Keyera Energy Ltd.,79.8% - Keyera Energy Ltd.; 10.0% - Canlin Resources Partnership; 8.1% - Enerplus Resources Corporation; 1.7% - Taqa North; 0.5% - Sabre Energy Ltd.,1961-01-01,52.94033,-114.83234,10-05-046-06W5M,G10529,2016,Minnehik Buck Lake Gas Plant,10-05-046-06W5M,70939.40247
